"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","place_id","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"4576501","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-02",-55,-35,-34,-62,-56,36
"4576502","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-03",-54,-31,-34,-61,-55,37
"4576503","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-04",-59,-40,-40,-62,-45,31
"4576504","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-05",-59,-42,-39,-61,-42,28
"4576505","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-06",-49,-27,-27,-58,-51,32
"4576506","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-07",-50,-28,-29,-57,-52,31
"4576507","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-08",-49,-28,-27,-57,-52,31
"4576508","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-09",-48,-27,-28,-56,-51,32
"4576509","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-10",-47,-19,-27,-55,-49,33
"4576510","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-11",-51,-29,-32,-55,-40,27
"4576511","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-12",-53,-34,-32,-57,-38,25
"4576512","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-13",-43,-21,-24,-54,-47,30
"4576513","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-14",-43,-19,-26,-53,-49,29
"4576514","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-15",-42,-20,-24,-52,-48,29
"4576515","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-16",-44,-23,-27,-54,-50,31
"4576516","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-17",-40,-10,-25,-51,-46,31
"4576517","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-18",-45,-19,-29,-52,-36,24
"4576518","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-19",-46,-22,-28,-52,-34,23
"4576519","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-20",-57,-40,-27,-65,-77,39
"4576520","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-21",-37,-7,-25,-47,-44,25
"4576521","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-22",-36,-8,-20,-48,-43,25
"4576522","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-23",-35,-9,-22,-49,-42,27
"4576523","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-24",-35,-2,-23,-48,-41,28
"4576524","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-25",-38,-9,-25,-47,-31,22
"4576525","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-26",-44,-19,-29,-51,-31,22
"4576526","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-27",-31,-3,-17,-47,-40,25
"4576527","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-28",-34,-4,-23,-47,-42,25
"4576528","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-29",-31,-3,-17,-45,-40,24
"4576529","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-09-30",-30,-2,-19,-46,-38,25
"4576530","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-01",-23,3,-22,-39,-33,24
"4576531","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-02",-15,14,-14,-29,-21,16
"4576532","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-03",-19,6,-12,-30,-24,16
"4576533","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-04",-12,13,-9,-28,-30,18
"4576534","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-05",-20,3,-19,-32,-33,19
"4576535","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-06",-9,19,-6,-25,-31,17
"4576536","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-07",-10,17,-6,-26,-29,18
"4576537","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-08",-9,24,-4,-25,-28,19
"4576538","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-09",-10,17,-6,-24,-19,14
"4576539","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-10",-12,11,-3,-24,-22,14
"4576540","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-11",-8,18,-4,-24,-29,17
"4576541","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-12",-8,20,-7,-22,-29,16
"4576542","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-13",-5,21,-1,-21,-29,16
"4576543","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-14",-5,20,-3,-23,-27,16
"4576544","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-15",-5,25,-2,-21,-27,17
"4576545","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-16",-7,18,-3,-20,-18,13
"4576546","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-17",-7,14,3,-22,-21,13
"4576547","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-18",2,28,9,-17,-33,15
"4576548","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-19",-6,23,10,-25,-63,22
"4576549","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-20",-24,-3,6,-38,-73,25
"4576550","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-21",-2,25,0,-16,-28,13
"4576551","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-22",-3,28,0,-19,-27,16
"4576552","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-23",-1,25,2,-17,-15,11
"4576553","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-24",-5,17,0,-19,-19,12
"4576554","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-25",1,27,4,-16,-27,14
"4576555","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-26",-2,24,-5,-17,-27,14
"4576556","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-27",1,26,1,-14,-27,13
"4576557","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-28",-1,24,-2,-17,-26,14
"4576558","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-29",0,30,-2,-17,-24,15
"4576559","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-30",-5,19,-7,-19,-14,12
"4576560","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-10-31",1,24,2,-15,-16,10
"4576561","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-01",-2,23,-1,-15,-24,12
"4576562","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-02",2,31,0,-10,-24,12
"4576563","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-03",3,28,2,-8,-25,12
"4576564","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-04",1,23,2,-20,-41,18
"4576565","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-05",3,34,5,-10,-25,14
"4576566","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-06",-1,22,-1,-14,-17,12
"4576567","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-07",-6,12,-4,-18,-22,12
"4576568","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-08",-6,17,-4,-16,-23,14
"4576569","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-09",-1,29,-3,-11,-24,13
"4576570","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-10",3,32,3,-8,-23,13
"4576571","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-11",5,29,1,-10,-21,13
"4576572","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-12",4,35,2,-10,-20,14
"4576573","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-13",5,27,4,-10,-14,11
"4576574","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-14",1,22,1,-12,-18,12
"4576575","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-15",2,27,1,-10,-20,12
"4576576","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-16",3,32,-1,-8,-19,12
"4576577","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-17",9,34,5,-4,-20,10
"4576578","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-18",-10,12,14,-29,-68,25
"4576579","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-19",6,37,6,-7,-20,14
"4576580","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-20",7,30,10,-6,-13,10
"4576581","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-21",6,25,11,-7,-16,10
"4576582","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-22",6,30,8,-7,-16,12
"4576583","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-23",2,26,-1,-8,-17,12
"4576584","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-24",2,25,-1,-9,-18,13
"4576585","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-25",7,32,1,-8,-17,13
"4576586","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-26",14,43,7,-5,-15,12
"4576587","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-27",7,29,5,-8,-11,10
"4576588","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-28",9,31,7,-6,-15,9
"4576589","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-29",7,32,6,-8,-15,11
"4576590","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-11-30",6,34,1,-6,-14,11
"4576591","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-01",9,34,7,-4,-15,11
"4576592","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-02",10,34,7,-6,-15,12
"4576593","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-03",1,36,4,-11,-16,8
"4576594","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-04",10,31,11,-4,-11,8
"4576595","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-05",11,29,14,-5,-15,9
"4576596","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-06",9,32,9,-6,-13,11
"4576597","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-07",10,36,7,-3,-11,10
"4576598","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-08",13,34,7,-4,-12,10
"4576599","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-09",14,35,5,-6,-9,10
"4576600","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-10",16,45,8,-3,-8,11
"4576601","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-11",17,38,14,0,-4,7
"4576602","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-12",17,32,12,-2,-7,8
"4576603","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-13",10,32,5,-6,-9,10
"4576604","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-14",14,39,4,-3,-8,10
"4576605","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-15",16,38,9,-2,-8,10
"4576606","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-16",17,38,8,-4,-7,10
"4576607","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-17",24,53,15,2,-8,9
"4576608","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-18",1,17,21,-15,-37,12
"4576609","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-19",26,40,23,3,-4,6
"4576610","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-20",21,41,15,-2,-7,9
"4576611","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-21",22,45,11,1,-7,9
"4576612","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-22",24,45,15,2,-7,9
"4576613","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-23",31,53,17,4,-8,9
"4576614","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-24",37,79,31,10,-24,11
"4576615","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-25",0,22,38,-12,-44,11
"4576616","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-26",19,33,36,1,-12,6
"4576617","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-27",22,43,29,0,-19,11
"4576618","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-28",22,46,21,3,-14,10
"4576619","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-29",24,46,24,3,-14,10
"4576620","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-30",27,51,20,3,-12,10
"4576621","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2021-12-31",36,89,33,13,-11,10
"4576622","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-01",-1,19,23,-11,-2,11
"4576623","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-02",17,37,22,2,-8,8
"4576624","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-03",9,31,9,-3,2,10
"4576625","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-04",12,40,8,1,-1,10
"4576626","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-05",13,39,12,2,-2,10
"4576627","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-06",13,38,12,0,0,10
"4576628","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-07",14,46,15,2,0,10
"4576629","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-08",14,38,18,3,0,8
"4576630","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-09",15,37,18,2,-3,9
"4576631","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-10",15,43,16,5,0,9
"4576632","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-11",15,46,12,6,-1,8
"4576633","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-12",17,44,18,7,-2,9
"4576634","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-13",22,52,22,11,-3,7
"4576635","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-14",12,44,44,-4,-56,19
"4576636","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-15",13,37,43,8,-13,8
"4576637","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-16",19,36,53,10,-9,6
"4576638","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-17",-2,20,49,-16,-69,21
"4576639","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-18",16,49,16,12,-1,8
"4576640","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-19",18,43,19,7,-2,9
"4576641","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-20",19,41,17,4,-3,11
"4576642","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-21",19,49,20,6,-1,13
"4576643","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-22",18,39,22,5,3,10
"4576644","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-23",17,35,24,3,-2,11
"4576645","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-24",15,40,17,1,-2,12
"4576646","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-25",18,49,14,6,-3,12
"4576647","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-26",19,47,18,5,-5,12
"4576648","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-27",18,42,17,2,-6,13
"4576649","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-28",17,48,20,2,-4,14
"4576650","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-29",15,38,22,2,0,11
"4576651","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-30",14,35,22,0,-2,11
"4576652","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-01-31",13,39,17,-2,-4,14
"4576653","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-01",10,39,10,-3,-5,13
"4576654","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-02",15,41,17,0,-6,14
"4576655","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-03",20,49,20,4,-6,12
"4576656","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-04",-4,31,41,-19,-66,27
"4576657","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-05",12,37,29,-1,-9,13
"4576658","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-06",12,31,24,-2,-5,11
"4576659","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-07",14,40,19,-2,-9,15
"4576660","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-08",14,41,15,-1,-10,15
"4576661","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-09",15,41,19,0,-10,15
"4576662","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-10",18,43,16,0,-9,16
"4576663","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-11",17,48,17,2,-9,16
"4576664","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-12",12,31,14,-2,-1,13
"4576665","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-13",19,39,22,1,-3,12
"4576666","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-14",25,46,28,2,-6,13
"4576667","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-15",23,52,24,7,-7,12
"4576668","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-16",2,23,36,-21,-64,26
"4576669","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-17",21,47,20,5,-4,13
"4576670","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-18",18,49,23,3,-4,14
"4576671","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-19",18,40,24,4,5,11
"4576672","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-20",18,36,26,3,2,11
"4576673","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-21",17,44,26,5,-2,12
"4576674","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-22",18,45,23,6,-3,10
"4576675","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-23",17,42,29,6,-4,11
"4576676","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-24",18,40,27,4,-3,12
"4576677","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-25",22,57,34,10,-2,12
"4576678","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-26",20,44,33,11,6,9
"4576679","LK","Sri Lanka","","","","",NA,"ChIJnR5a9jxZ4joRjNPiALSkPeE","2022-02-27",25,46,40,11,4,9
"5266280","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-15",3,4,3,2,2,0
"5266281","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-16",4,4,4,5,8,0
"5266282","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-17",4,3,6,6,5,0
"5266283","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-18",4,4,5,5,7,0
"5266284","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-19",4,4,3,4,6,0
"5266285","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-20",7,8,8,7,10,-2
"5266286","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-21",-7,-2,2,-5,-35,5
"5266287","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-22",4,6,0,1,2,0
"5266288","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-23",6,8,3,7,10,0
"5266289","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-24",3,5,0,4,6,0
"5266290","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-25",1,0,-3,2,5,0
"5266291","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-26",1,1,-5,2,-6,1
"5266292","NP","Nepal","","","","",NA,"ChIJz2gufcfolTkR3obM0LyaojQ","2020-02-27",6,6,3,6,7,0
